trial_idx,B,J,K,human_choice,model_choice,lp_B,lp_J,lp_K,prob_B,prob_J,prob_K,nll,correct,n_samples,n_parse_failed,model,method,modality,n_images
22,grill,catapult,sonogram,K,K,-7.602401335665818,-7.602401335665818,-0.0009990010820847954,0.0004992511233150274,0.0004992511233150274,0.99900149775337,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
23,forklift,clipper,hip,J,K,-7.602401335665818,-7.602401335665818,-0.0009990010820847954,0.0004992511233150274,0.0004992511233150274,0.99900149775337,7.602401335665818,False,20.0,0.0,gpt-5.4,logprobs,vision,
24,candelabra,beard,glue,J,J,-7.602401335665818,-0.0009990010820847954,-7.602401335665818,0.0004992511233150274,0.99900149775337,0.0004992511233150274,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
25,nut,yogurt,jug,K,B,-0.0009990010820847954,-7.602401335665818,-7.602401335665818,0.99900149775337,0.0004992511233150274,0.0004992511233150274,7.602401335665818,False,20.0,0.0,gpt-5.4,logprobs,vision,
26,punch,hair,lollipop,J,B,-0.0009990010820847954,-7.602401335665818,-7.602401335665818,0.99900149775337,0.0004992511233150274,0.0004992511233150274,7.602401335665818,False,20.0,0.0,gpt-5.4,logprobs,vision,
27,straw,sweeper,baton,J,B,-0.0009990010820847954,-7.602401335665818,-7.602401335665818,0.99900149775337,0.0004992511233150274,0.0004992511233150274,7.602401335665818,False,20.0,0.0,gpt-5.4,logprobs,vision,
28,polygraph,hairdryer,harness,J,K,-7.602401335665818,-7.602401335665818,-0.0009990010820847954,0.0004992511233150274,0.0004992511233150274,0.99900149775337,7.602401335665818,False,20.0,0.0,gpt-5.4,logprobs,vision,
29,towel,hot tub,mallet,K,K,-7.602401335665818,-7.602401335665818,-0.0009990010820847954,0.0004992511233150274,0.0004992511233150274,0.99900149775337,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
30,heater,aircraft carrier,joystick,B,J,-7.602401335665818,-0.0009990010820847954,-7.602401335665818,0.0004992511233150274,0.99900149775337,0.0004992511233150274,7.602401335665818,False,20.0,0.0,gpt-5.4,logprobs,vision,
31,mosquito net,baklava,beanbag,J,B,-0.0009990010820847954,-7.602401335665818,-7.602401335665818,0.99900149775337,0.0004992511233150274,0.0004992511233150274,7.602401335665818,False,20.0,0.0,gpt-5.4,logprobs,vision,
32,knee,cornhusk,tuning fork,B,K,-7.602401335665818,-7.602401335665818,-0.0009990010820847954,0.0004992511233150274,0.0004992511233150274,0.99900149775337,7.602401335665818,False,20.0,0.0,gpt-5.4,logprobs,vision,
33,toilet,rack,star fruit,K,K,-7.602401335665818,-7.602401335665818,-0.0009990010820847954,0.0004992511233150274,0.0004992511233150274,0.99900149775337,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
34,dumbwaiter,jigsaw puzzle,lamb,K,K,-7.602401335665818,-7.602401335665818,-0.0009990010820847954,0.0004992511233150274,0.0004992511233150274,0.99900149775337,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
35,eyeliner,shopping basket,flipper,K,J,-7.602401335665818,-0.0009990010820847954,-7.602401335665818,0.0004992511233150274,0.99900149775337,0.0004992511233150274,7.602401335665818,False,20.0,0.0,gpt-5.4,logprobs,vision,
36,egg,scrambled egg,doorknocker,K,K,-7.602401335665818,-7.602401335665818,-0.0009990010820847954,0.0004992511233150274,0.0004992511233150274,0.99900149775337,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
37,hairpin,giraffe,fur coat,B,J,-7.602401335665818,-0.0009990010820847954,-7.602401335665818,0.0004992511233150274,0.99900149775337,0.0004992511233150274,7.602401335665818,False,20.0,0.0,gpt-5.4,logprobs,vision,
38,coffee filter,fingerprint,rose,B,B,-0.0009990010820847954,-7.602401335665818,-7.602401335665818,0.99900149775337,0.0004992511233150274,0.0004992511233150274,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
39,freezer,coat rack,puffin,K,K,-7.602401335665818,-7.602401335665818,-0.0009990010820847954,0.0004992511233150274,0.0004992511233150274,0.99900149775337,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
40,aircraft carrier,prism,turban,K,K,-7.602401335665818,-7.602401335665818,-0.0009990010820847954,0.0004992511233150274,0.0004992511233150274,0.99900149775337,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
41,lightbulb,moose,curling iron,J,J,-7.602401335665818,-0.0009990010820847954,-7.602401335665818,0.0004992511233150274,0.99900149775337,0.0004992511233150274,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
42,bowtie,wooden leg,kangaroo,K,J,-7.602401335665818,-0.0009990010820847954,-7.602401335665818,0.0004992511233150274,0.99900149775337,0.0004992511233150274,7.602401335665818,False,20.0,0.0,gpt-5.4,logprobs,vision,
43,ladle,water bottle,pug,K,K,-7.602401335665818,-7.602401335665818,-0.0009990010820847954,0.0004992511233150274,0.0004992511233150274,0.99900149775337,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
44,cash machine,thermostat,mandolin,K,K,-7.602401335665818,-7.602401335665818,-0.0009990010820847954,0.0004992511233150274,0.0004992511233150274,0.99900149775337,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
45,stingray,cork,fire pit,B,B,-0.0009990010820847954,-7.602401335665818,-7.602401335665818,0.99900149775337,0.0004992511233150274,0.0004992511233150274,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
46,piggy bank,footrest,sandal,B,B,-0.0009990010820847954,-7.602401335665818,-7.602401335665818,0.99900149775337,0.0004992511233150274,0.0004992511233150274,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
47,orange,throne,stir fry,J,J,-7.602401335665818,-0.0009990010820847954,-7.602401335665818,0.0004992511233150274,0.99900149775337,0.0004992511233150274,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
48,microscope,stained glass,strainer,J,J,-7.602401335665818,-0.0009990010820847954,-7.602401335665818,0.0004992511233150274,0.99900149775337,0.0004992511233150274,0.0009990010820847954,True,20.0,0.0,gpt-5.4,logprobs,vision,
49,porcupine,christmas tree,corkscrew,B,K,-7.602401335665818,-7.602401335665818,-0.0009990010820847954,0.0004992511233150274,0.0004992511233150274,0.99900149775337,7.602401335665818,False,20.0,0.0,gpt-5.4,logprobs,vision,
0,scone,pie,ant,K,K,-21.0,-inf,0.0,7.582560422162384e-10,0.0,0.9999999992417439,-0.0,True,,,gpt-5.2,logprobs,vision,3.0
1,bag,eel,trampoline,J,J,-13.50000286102295,-3.292907877039397e-06,-13.25000286102295,1.3709553855989244e-06,0.9999968687030543,1.7603415602539622e-06,3.292907877039397e-06,True,,,gpt-5.2,logprobs,vision,3.0
2,mannequin,stove,coin,K,B,-0.12795929610729218,-2.1279592514038086,-6.877959251403809,0.8798896366003406,0.11908011850956329,0.0010302448900962255,6.877959251403809,False,,,gpt-5.2,logprobs,vision,3.0
3,tick,binder,shoelace,B,B,-0.0002624086628202349,-8.250262260437012,-13.750262260437012,0.9997377424968454,0.0002611900789998596,1.0674241548667996e-06,0.0002624086628202349,True,,,gpt-5.2,logprobs,vision,3.0
4,chip,iguana,hedge,B,B,-0.023573411628603935,-3.773573398590088,-8.023573875427246,0.9767025112254488,0.022969841735418637,0.00032764703913238454,0.023573411628603935,True,,,gpt-5.2,logprobs,vision,3.0
5,pheasant,sponge,orchid,J,J,-6.7511749267578125,-0.0011749862460419536,-12.251174926757812,0.0011695047448732534,0.9988257157565382,4.7794985884962166e-06,0.0011749862460419536,True,,,gpt-5.2,logprobs,vision,3.0
6,boy,burrito,microscope,J,B,-0.08910457044839859,-2.589104652404785,-4.589104652404785,0.9147507317202227,0.07508730640058034,0.010161961879196862,2.589104652404785,False,,,gpt-5.2,logprobs,vision,3.0
7,maggot,mouth,stockings,B,B,-7.896309739408025e-07,-14.250000953674316,-15.750000953674316,0.9999992079075152,6.475945983953246e-07,1.444978864512069e-07,7.896309739408025e-07,True,,,gpt-5.2,logprobs,vision,3.0
8,tortellini,cantaloupe,sequin,K,K,-11.750016212463379,-11.750016212463379,-1.580929347255733e-05,7.88919716563457e-06,7.88919716563457e-06,0.9999842216056688,1.580929347255733e-05,True,,,gpt-5.2,logprobs,vision,3.0
9,bun,snow,tinsel,J,B,-0.023340284824371338,-3.7733402252197266,-9.273340225219727,0.9769308917519122,0.022975213800535233,9.389444755263286e-05,3.7733402252197266,False,,,gpt-5.2,logprobs,vision,3.0
10,wing,beanie,girl,B,B,0.0,-20.0,-19.625,0.9999999949398855,2.0611536120088844e-09,2.998960809682222e-09,-0.0,True,,,gpt-5.2,logprobs,vision,3.0
11,lasagna,statue,bookshelf,B,B,-0.0009176511666737497,-7.000917434692383,-12.000917434692383,0.9990828156228136,0.0009110457988798435,6.138578306591864e-06,0.0009176511666737497,True,,,gpt-5.2,logprobs,vision,3.0
12,bunkbed,tractor,windshield,B,B,-0.011105598881840706,-9.76110553741455,-4.511105537414551,0.9889560392449592,5.765086329603902e-05,0.010986309891744749,0.011105598881840706,True,,,gpt-5.2,logprobs,vision,3.0
13,wreck,bungee,cockroach,K,K,-7.751342296600342,-7.001342296600342,-0.0013424931094050407,0.0004301650749357251,0.0009106594707851224,0.9986591754542791,0.0013424931094050407,True,,,gpt-5.2,logprobs,vision,3.0
14,almond,trailer,paper,B,B,-0.005662479437887669,-5.255662441253662,-7.755662441253662,0.9943537994447182,0.005217890057123162,0.00042831049815860995,0.005662479437887669,True,,,gpt-5.2,logprobs,vision,3.0
15,fondue,pill,firewood,K,J,-7.002080917358398,-0.0020807860419154167,-6.752080917358398,0.0009099865610049218,0.9979215675658206,0.0011684458731745897,6.752080917358398,False,,,gpt-5.2,logprobs,vision,3.0
16,oar,mug,macaroni,B,B,-0.05168118327856064,-3.3016812801361084,-4.301681041717529,0.9496329497675465,0.03682126179172078,0.01354578844073287,0.05168118327856064,True,,,gpt-5.2,logprobs,vision,3.0
17,skewer,baklava,propeller,K,J,-4.1429362297058105,-0.14293630421161652,-2.1429362297058105,0.01587624100179606,0.8668133235957898,0.11731043540241404,2.1429362297058105,False,,,gpt-5.2,logprobs,vision,3.0
18,shutter,cleaver,toe,K,K,-3.121056079864502,-0.8710561990737915,-0.6210561990737915,0.044110718016651354,0.41851079020371174,0.5373784917796369,0.6210561990737915,True,,,gpt-5.2,logprobs,vision,3.0
19,anteater,chalice,wedge,B,B,-0.0011868956498801708,-6.751186847686768,-11.001187324523926,0.9988138273060162,0.001169490811449468,1.6681882534397194e-05,0.0011868956498801708,True,,,gpt-5.2,logprobs,vision,3.0
20,sunroof,onion,flan,B,B,-1.3663626305060461e-05,-11.25001335144043,-14.25001335144043,0.9999863452893191,1.3007124103821206e-05,6.475865770262373e-07,1.3663626305060461e-05,True,,,gpt-5.2,logprobs,vision,3.0
21,footprint,beehive,skunk,B,J,-0.9927010536193848,-0.49270108342170715,-3.9927010536193848,0.3705751076366339,0.6109750441440324,0.018449848219333632,0.9927010536193848,False,,,gpt-5.2,logprobs,vision,3.0
22,grill,catapult,sonogram,K,K,-15.0,-17.5,-4.320199877838604e-07,3.059023514002828e-07,2.5109994093739617e-08,0.9999996689876546,4.320199877838604e-07,True,,,gpt-5.2,logprobs,vision,3.0
23,forklift,clipper,hip,J,K,-11.000044822692871,-10.500044822692871,-4.4418171455617994e-05,1.6700955214985966e-05,2.7535220103957595e-05,0.999955763824681,10.500044822692871,False,,,gpt-5.2,logprobs,vision,3.0
24,candelabra,beard,glue,J,J,-7.500983715057373,-0.000983508420176804,-7.750983715057373,0.0005525406516100481,0.9990171402562373,0.0004303190921526898,0.000983508420176804,True,,,gpt-5.2,logprobs,vision,3.0
25,nut,yogurt,jug,K,K,-5.506545066833496,-6.006545066833496,-0.006545200943946838,0.0040601152007373196,0.0024625843512124978,0.9934773004480503,0.006545200943946838,True,,,gpt-5.2,logprobs,vision,3.0
26,punch,hair,lollipop,J,J,-1.7104593515396118,-0.21045932173728943,-4.710459232330322,0.1807835647673373,0.8102157504608399,0.009000684771822755,0.21045932173728943,True,,,gpt-5.2,logprobs,vision,3.0
27,straw,sweeper,baton,J,B,0.0,-19.75,-19.75,0.9999999947068527,2.646573624900413e-09,2.646573624900413e-09,19.75,False,,,gpt-5.2,logprobs,vision,3.0
28,polygraph,hairdryer,harness,J,K,-3.543504238128662,-4.293504238128662,-0.04350411891937256,0.02891190970991043,0.01365701912282986,0.9574310711672597,4.293504238128662,False,,,gpt-5.2,logprobs,vision,3.0
29,towel,hot tub,mallet,K,K,-6.515646457672119,-4.265646457672119,-0.015646586194634438,0.0014801016246290878,0.014042813225445872,0.9844770851499252,0.015646586194634438,True,,,gpt-5.2,logprobs,vision,2.0
30,heater,aircraft carrier,joystick,B,J,-6.252838611602783,-0.0028383955359458923,-7.002838611602783,0.0019249822736910295,0.9971657204855978,0.000909297240710992,6.252838611602783,False,,,gpt-5.2,logprobs,vision,2.0
31,mosquito net,baklava,beanbag,J,B,-0.023400383070111275,-3.77340030670166,-8.77340030670166,0.9768713888421636,0.02297381481127124,0.00015479634656515032,3.77340030670166,False,,,gpt-5.2,logprobs,vision,2.0
32,knee,cornhusk,tuning fork,B,K,-3.076950788497925,-3.576950788497925,-0.07695075869560242,0.046099799780872565,0.027960941973712947,0.9259392582454145,3.076950788497925,False,,,gpt-5.2,logprobs,vision,2.0
33,toilet,rack,star fruit,K,K,-7.00092887878418,-11.00092887878418,-0.0009287334396503866,0.0009110358601212655,1.668620382866844e-05,0.9990722779360501,0.0009287334396503866,True,,,gpt-5.2,logprobs,vision,2.0
34,dumbwaiter,jigsaw puzzle,lamb,K,K,-8.273503303527832,-3.773502826690674,-0.023502854630351067,0.00025519026934465343,0.02297150693587867,0.9767733027947766,0.023502854630351067,True,,,gpt-5.2,logprobs,vision,2.0
35,eyeliner,shopping basket,flipper,K,J,-2.72782826423645,-0.227828249335289,-1.9778282642364502,0.06536163807883708,0.7962677730224331,0.13837058889872972,1.9778282642364502,False,,,gpt-5.2,logprobs,vision,2.0
36,egg,scrambled egg,doorknocker,K,K,-16.5,-14.500000953674316,-6.704273118884885e-07,6.825604044041884e-08,5.04347230921904e-07,0.9999994273967286,6.704273118884885e-07,True,,,gpt-5.2,logprobs,vision,2.0
37,hairpin,giraffe,fur coat,B,J,-5.255392074584961,-0.005391938146203756,-8.755392074584961,0.005219302244955018,0.9946230884839571,0.0001576092710878744,5.255392074584961,False,,,gpt-5.2,logprobs,vision,2.0
38,coffee filter,fingerprint,rose,B,B,-0.46437543630599976,-1.4643754959106445,-1.9643754959106445,0.6285317331282309,0.2312238889597135,0.1402443779120557,0.46437543630599976,True,,,gpt-5.2,logprobs,vision,2.0
39,freezer,coat rack,puffin,K,K,-11.750024795532227,-11.000024795532227,-2.463036435074173e-05,7.889129522383165e-06,1.6701287329944707e-05,0.9999754095831478,2.463036435074173e-05,True,,,gpt-5.2,logprobs,vision,2.0
40,aircraft carrier,prism,turban,K,B,-0.4328589141368866,-1.432858943939209,-2.182858943939209,0.6486542438436536,0.23862655362706217,0.11271920252928423,2.182858943939209,False,,,gpt-5.2,logprobs,vision,2.0
41,lightbulb,moose,curling iron,J,J,-17.5,0.0,-18.5,2.5109990694975887e-08,0.9999999656525599,9.237449344687845e-09,-0.0,True,,,gpt-5.2,logprobs,vision,2.0
42,bowtie,wooden leg,kangaroo,K,K,-4.264864921569824,-7.264864921569824,-0.014864799566566944,0.014053785078496075,0.0006996967585303503,0.9852465181629735,0.014864799566566944,True,,,gpt-5.2,logprobs,vision,2.0
43,ladle,water bottle,pug,K,K,-13.000006675720215,-12.250006675720215,-7.107425062713446e-06,2.260314457844291e-06,4.785085744806233e-06,0.9999929545997973,7.107425062713446e-06,True,,,gpt-5.2,logprobs,vision,2.0
44,cash machine,thermostat,mandolin,K,K,-13.25003719329834,-10.25003719329834,-3.7385154428193346e-05,1.7602813120241208e-06,3.535619528785771e-05,0.9999628835234,3.7385154428193346e-05,True,,,gpt-5.2,logprobs,vision,2.0
45,stingray,cork,fire pit,B,B,-0.04926404729485512,-3.0492639541625977,-7.299263954162598,0.9519301477640765,0.047393815762053745,0.0006760364738699504,0.04926404729485512,True,,,gpt-5.2,logprobs,vision,2.0
46,piggy bank,footrest,sandal,B,B,-1.8550976164988242e-05,-11.000018119812012,-13.500018119812012,0.9999819276589463,1.6701406152458892e-05,1.3709349010417631e-06,1.8550976164988242e-05,True,,,gpt-5.2,logprobs,vision,2.0
47,orange,throne,stir fry,J,J,-9.2682466506958,-0.018246285617351532,-4.018246173858643,9.437402576335686e-05,0.9819211114694124,0.017984514504824273,0.018246285617351532,True,,,gpt-5.2,logprobs,vision,2.0
48,microscope,stained glass,strainer,J,J,-4.759162902832031,-0.009163050912320614,-7.509162902832031,0.008572785868334303,0.9908791742665201,0.0005480398651456995,0.009163050912320614,True,,,gpt-5.2,logprobs,vision,2.0
49,porcupine,christmas tree,corkscrew,B,K,-1.9632642269134521,-2.963264226913452,-0.21326418220996857,0.14040048783979112,0.051650453006700243,0.8079490591535087,1.9632642269134521,False,,,gpt-5.2,logprobs,vision,2.0
